cohort_id,gene,effect_size,log2fc,pvalue,n_prog,n_nonprog
GSE107994,CHRNA10,0.4517168937390045,0.0950642535559642,0.004457659455355,53,122
GSE107994,CHRNB1,-0.469708044071179,-0.0581115953973268,0.0139705624855199,53,122
GSE107994,CHRNE,-0.0317060878656053,-0.0090370636695287,0.8648123620552547,53,122
GSE107994,CHST10,-1.1500284317676892,-0.432077283911446,1.1369453245146393e-07,53,122
GSE107994,CHST12,-0.4541927628668734,-0.0394804125583565,0.0091101998473246,53,122
GSE107994,CHST13,-0.1791189333186371,-0.0721007980668222,0.337102097742585,53,122
GSE107994,CHST15,0.8540146248672335,0.0622576158215872,1.129292257485546e-06,53,122
GSE107994,CHST2,-0.3065893209079027,-0.030625937379674,0.0901279191242022,53,122
GSE107994,CHST7,-0.2630932198894658,-0.0402219757263795,0.1184901759297479,53,122
GSE107994,CHSY1,0.0394329004232528,0.0077249857013002,0.8380246669162879,53,122
GSE107994,CHTF18,-0.9734768245440752,-0.1196696065862181,2.4733529198614582e-06,53,122
GSE107994,CHTF8,-0.0123634143127159,-0.0004031361920016,0.942336114539203,53,122
GSE107994,CHTOP,0.3209915459426828,0.0095154203718936,0.1128363852327966,53,122
GSE107994,CHUK,0.2230116165820179,0.0324923534122172,0.1775411614330245,53,122
GSE107994,CHURC1,0.1983633126640601,0.0296326905750476,0.2704400118139536,53,122
GSE107994,CIAO1,-0.3054096810006074,-0.012585043543368,0.0624787721561609,53,122
GSE107994,CIAPIN1,-0.3153177253428419,-0.0210347104856398,0.0838575132663037,53,122
GSE107994,CIB1,0.2153138757071328,0.0155956097641865,0.2134492359691801,53,122
GSE107994,CIB2,-0.4728730299317392,-0.2113830903634967,0.0072153350760887,53,122
GSE107994,CIC,-0.0579693663700765,-0.0028522065563083,0.723869750082023,53,122
GSE107994,CIDEB,0.9412362465767324,0.0619098047295807,8.532409721066999e-07,53,122
GSE107994,CIITA,1.220211222957292,0.0928041755945696,2.4471790852811973e-09,53,122
GSE107994,CINP,1.1396789241671668,0.1137694438090823,5.173552243309887e-07,53,122
GSE107994,CIRBP,-0.1928181456895725,-0.0110276699987696,0.2861526595038261,53,122
GSE107994,CISD1,0.2129974436103655,0.054948752621754,0.2519515738844765,53,122
GSE107994,CISD2,0.6193177753012734,0.0985120307183198,0.0005860587985066,53,122
GSE107994,CISD3,0.5160141966369333,0.0612373969781505,0.003759874222048,53,122
GSE107994,CISH,0.2630175271207965,0.0182575642114808,0.0612772937724686,53,122
GSE107994,CITED2,0.2990885718697869,0.0239510761628523,0.1199990904321323,53,122
GSE107994,CIZ1,-0.0067336794883438,-0.0003527211626832,0.967455168584098,53,122
GSE107994,CKAP2,-0.6782827769268752,-0.282878062985322,0.0001765997245381,53,122
GSE107994,CKAP4,1.2560542537198975,0.1195369455185573,2.770357755454512e-08,53,122
GSE107994,CKAP5,-1.0518468608342175,-0.0865774410253532,6.765782208456316e-07,53,122
GSE107994,CKB,-0.000864288258031,-0.0002863901368161,0.9956321323117362,53,122
GSE107994,CKLF,1.4156375571623443,0.2337159167473332,9.236632638289608e-13,53,122
GSE107994,CKS1B,0.1616126925244149,0.0270926237293818,0.3112771250483904,53,122
GSE107994,CKS2,0.0378788924820637,0.0093409580487611,0.8294344139857747,53,122
GSE107994,CLASP1,-0.3111456669915687,-0.0165646356480291,0.0736227628681001,53,122
GSE107994,CLASP2,-0.8557461937846369,-0.249616507658491,0.0003458862114628,53,122
GSE107994,CLASRP,1.135530091585759,0.0657159098164665,1.940726889079763e-09,53,122
GSE107994,CLC,-0.1937917774218385,-0.0334068654539416,0.2672121951557802,53,122
GSE107994,CLCC1,-1.0472374494381562,-0.1168349223017666,1.877763648519179e-06,53,122
GSE107994,CLCF1,-1.1070782999838171,-0.2534641185158219,1.1804825141671213e-08,53,122
GSE107994,CLCN1,0.2938343448029865,0.133281340540798,0.1066545779286046,53,122
GSE107994,CLCN2,-0.688214762838666,-0.1915773273341918,0.0002494335590146,53,122
GSE107994,CLCN3,-0.1031136988904215,-0.0150877246576843,0.4996475489097337,53,122
GSE107994,CLCN4,0.072176396840003,0.0281112249237192,0.6791828707929728,53,122
GSE107994,CLCN6,0.0267452192294747,0.0019875281551566,0.8884741702601577,53,122
GSE107994,CLCN7,1.304203409199454,0.0783588500593883,1.6442514985877608e-11,53,122
GSE107994,CLDN15,0.2008657877428073,0.0146722799075846,0.251871081601861,53,122
GSE107994,CLDN7,0.4744465218931149,0.2167624111860907,0.0065881250189917,53,122
GSE107994,CLDND1,-1.3845112920537457,-0.1316563924398273,1.2036173820577802e-11,53,122
GSE107994,CLDND2,-0.2546589251193025,-0.0628900453418186,0.1264317592765629,53,122
GSE107994,CLEC10A,0.3541645928282672,0.0595993093739886,0.0461579948342967,53,122
GSE107994,CLEC11A,1.042601692797974,0.2655427321295454,6.864314173454783e-09,53,122
GSE107994,CLEC12A,0.813430426261184,0.155525085643823,2.7617404082485053e-06,53,122
GSE107994,CLEC12B,0.420436539615037,0.2047909188173819,0.0154299515634579,53,122
GSE107994,CLEC16A,-0.323787552867143,-0.0176691748481068,0.0855204746863534,53,122
GSE107994,CLEC17A,-1.1646944189304558,-0.5156363572838287,9.419408932509443e-08,53,122
GSE107994,CLEC18A,0.5962683440590445,0.3483416297835954,0.0007032731260307,53,122
GSE107994,CLEC18B,0.5570599517509751,0.3118792444569676,0.0023248042695777,53,122
GSE107994,CLEC1A,0.90137844355289,0.4009249077150892,4.86706723750156e-08,53,122
GSE107994,CLEC1B,1.1979344154307878,0.3852785086668469,1.0500857700717124e-10,53,122
GSE107994,CLEC2B,1.6564285415772586,0.203858196368786,2.6868550953877525e-15,53,122
GSE107994,CLEC2D,-1.5912824871624789,-0.1585644365335259,1.22218084775042e-10,53,122
GSE107994,CLEC2L,0.671107939696409,0.4275480340424061,0.0001065580710711,53,122
GSE107994,CLEC4A,1.198273667071804,0.123086121527526,5.7970514453975536e-12,53,122
GSE107994,CLEC4C,-0.1339026735509666,-0.0779589665586588,0.4033095607998365,53,122
GSE107994,CLEC4D,1.1550299474499135,0.3347314137664896,1.0343910266217978e-11,53,122
GSE107994,CLEC4E,1.447396558672258,0.1852862075272705,2.6601533089216543e-14,53,122
GSE107994,CLEC4F,-0.1711693806862428,-0.1392321684787475,0.2943399123962023,53,122
GSE107994,CLEC4G,0.5826975041340717,0.3518996219371986,0.0006037285793838,53,122
GSE107994,CLEC5A,0.8138823404387857,0.4362339087303397,4.829625161024504e-06,53,122
GSE107994,CLEC7A,0.2243252851267358,0.0209203688701777,0.1748594631028115,53,122
GSE107994,CLEC9A,-0.50564054784452,-0.2811500074057443,0.0038506012774432,53,122
GSE107994,CLECL1,-0.357532071341188,-0.178828897231919,0.0235754201092685,53,122
GSE107994,CLIC1,1.4939009951898812,0.0887555588980304,8.93473081500381e-12,53,122
GSE107994,CLIC2,0.4350521125919415,0.1821578609108708,0.0106383666543927,53,122
GSE107994,CLIC3,-0.5106678620817211,-0.097709927673224,0.0033229749252029,53,122
GSE107994,CLIC4,0.1803290038447896,0.0489231234604929,0.2969752974024817,53,122
GSE107994,CLIC5,-0.819656528052267,-0.3752961751053822,1.8574254334903813e-06,53,122
GSE107994,CLINT1,-0.7598323594575769,-0.2002460328789737,0.0004801733229173,53,122
GSE107994,CLIP1,-0.1445638882804318,-0.0177641687144354,0.3880801266098158,53,122
GSE107994,CLIP2,1.190337380092942,0.1180413959188277,8.127610782016235e-10,53,122
GSE107994,CLIP3,-0.4758934412123128,-0.1866824928918846,0.0043516467504709,53,122
GSE107994,CLIP4,-0.40658495807589,-0.1356999659662763,0.0330318402808158,53,122
GSE107994,CLK1,-0.398603532521656,-0.0321467153395795,0.0224380202594134,53,122
GSE107994,CLK2,-0.367055552372409,-0.0126853288538919,0.024018074509002,53,122
GSE107994,CLK3,0.9580441566477024,0.042684260573079,2.910481139564312e-07,53,122
GSE107994,CLK4,-0.4856128867920279,-0.0612950181278355,0.0075970017065343,53,122
GSE107994,CLMN,0.5139104076932107,0.0756151605731494,0.0047481809748113,53,122
GSE107994,CLN3,0.2145099281544321,0.03125395757676,0.1997449731034961,53,122
GSE107994,CLN5,0.3000246465172803,0.0410175545972952,0.1221255186151905,53,122
GSE107994,CLN6,0.0394245409434015,0.0061463604246885,0.8007302074471936,53,122
GSE107994,CLN8,-0.576876254245462,-0.0546220235529428,0.0026467199241716,53,122
GSE107994,CLNS1A,-0.5149367449424441,-0.0342598538970637,0.0102291365938326,53,122
GSE107994,CLOCK,-0.6258257779418638,-0.2599301793049149,0.0009466917023127,53,122
GSE107994,CLP1,0.2351242195437691,0.0207694943779759,0.2458310735198671,53,122
GSE107994,CLPB,1.2251992178887268,0.1721140656083801,7.004801573427148e-10,53,122
GSE107994,CLPP,0.1214157035153444,0.0101620126743799,0.4552516641572919,53,122
GSE107994,CLPTM1,0.8842792914645048,0.0446078746639577,1.941650181864376e-06,53,122
GSE107994,CLPTM1L,0.5049214831701259,0.0181833519138643,0.0015405968982657,53,122
GSE107994,CLPX,-0.8862669521261023,-0.0871050426830852,0.0001385190700959,53,122
GSE107994,CLSTN1,-1.075001865479576,-0.0581320712631572,6.215690865673866e-08,53,122
GSE107994,CLSTN3,-0.149432130713217,-0.0107178314427383,0.3621011944377044,53,122
GSE107994,CLTA,1.2768006515503767,0.0839506538889036,3.0606478504878715e-10,53,122
GSE107994,CLTB,0.7729916804334783,0.072189885709645,3.142643768550276e-05,53,122
GSE107994,CLTC,0.7401477927875413,0.0406198935837793,4.207742572888208e-06,53,122
GSE107994,CLTCL1,0.8623790480785938,0.1449937903137017,6.197975008643688e-06,53,122
GSE107994,CLU,1.4697647957154754,0.2126672905054158,1.197547437271654e-14,53,122
GSE107994,CLUAP1,-0.9962658032976246,-0.2093409537840738,4.54280355857386e-06,53,122
GSE107994,CLYBL,-1.0680132386696253,-0.3867755043309206,2.1603880868037448e-06,53,122
GSE107994,CMAHP,0.2028219541560826,0.0475070467775951,0.2751657222760567,53,122
GSE107994,CMAS,-0.5857910435503104,-0.124031664168497,0.0096093171856868,53,122
GSE107994,CMBL,0.693176475626253,0.4798474998014345,0.0002633484060373,53,122
GSE107994,CMC1,-0.3890444655660739,-0.0849390322794625,0.0219899425526605,53,122
GSE107994,CMIP,0.5700592926415684,0.0392863087462784,0.0007459210533294,53,122
GSE107994,CMKLR1,-0.094775333509654,-0.014075837640624,0.5802510604302,53,122
GSE107994,CMPK1,-0.3115257489898181,-0.0365502028873003,0.0953202214657218,53,122
GSE107994,CMPK2,0.8666031507439274,0.3132678809288727,2.528250024703389e-07,53,122
GSE107994,CMTM2,0.8347930708649438,0.0934618351298475,1.030677449295862e-05,53,122
GSE107994,CMTM3,1.551238373012386,0.0908326990784194,2.290908144787728e-13,53,122
GSE107994,CMTM4,-0.1514144213974878,-0.0390319118534034,0.4218989966393708,53,122
GSE107994,CMTM5,1.173087383940173,0.2764521293470854,7.133159108549775e-11,53,122
GSE107994,CMTM6,0.1912853339403005,0.0215148372429907,0.3098929553145875,53,122
GSE107994,CMTM7,0.6779043638361328,0.0409912493351436,0.0001100428699271,53,122
GSE107994,CMTM8,-0.9963461610202052,-0.4628559311081132,1.1664610244124944e-11,53,122
GSE107994,CNBP,0.0178312803246799,0.0011891462494237,0.9227783353829404,53,122
GSE107994,CNDP2,1.7923416993872143,0.1024800244864208,3.7310453689937635e-14,53,122
GSE107994,CNIH2,0.8891716487011223,0.3549887218809497,3.836430065005847e-07,53,122
GSE107994,CNIH3,-0.2095039717306871,-0.0929081423634785,0.2258858710022046,53,122
GSE107994,CNIH4,1.8806169964982824,0.2154830991329528,1.077538363923918e-15,53,122
GSE107994,CNKSR1,-0.5340101844990718,-0.2256991227217941,0.0043985863017713,53,122
GSE107994,CNN2,0.8435948460973568,0.0473007252880459,9.47780806725419e-06,53,122
GSE107994,CNNM2,-0.039462176322418,-0.0042444513560941,0.8154789517195503,53,122
GSE107994,CNNM3,-1.145060982947078,-0.0814385702829518,1.1031091640327638e-07,53,122
GSE107994,CNNM4,-0.8858588715678638,-0.1534476335736314,0.0001478366499989,53,122
GSE107994,CNOT1,0.3450467625805445,0.0096267858099206,0.0450000416002678,53,122
GSE107994,CNOT10,0.0340696058453754,0.0019771968243107,0.8563877822109502,53,122
GSE107994,CNOT2,-0.37936528781522,-0.020680168780744,0.021823219585982,53,122
GSE107994,CNOT3,0.9814182742150755,0.0590383471388986,2.2817530154142626e-07,53,122
GSE107994,CNOT4,0.2196966921702621,0.0200116929441112,0.2069428650346682,53,122
GSE107994,CNOT6,-0.6548591766742148,-0.0713785466981171,0.0002087655217418,53,122
GSE107994,CNOT6L,-0.4586418255229191,-0.0502119725149126,0.0061033898987143,53,122
GSE107994,CNOT7,-0.274457289608899,-0.0247339526221583,0.1009051215956444,53,122
GSE107994,CNOT8,0.1655589728556846,0.0113576993964836,0.3253181427369558,53,122
GSE107994,CNP,0.7027390271408653,0.0473806257545614,9.847663080179472e-05,53,122
GSE107994,CNPPD1,0.4301855153636651,0.0324392507161102,0.0103325552004787,53,122
GSE107994,CNPY2,-0.2964246135908387,-0.079970342460252,0.1432825318890001,53,122
GSE107994,CNPY3,0.8817560868165677,0.0598848330514192,3.680057129976281e-06,53,122
GSE107994,CNPY4,-1.079313721276268,-0.1221002009274792,2.372383803471651e-08,53,122
GSE107994,CNR2,-1.2401700193315115,-0.2915584335309349,4.199662218587585e-07,53,122
GSE107994,CNST,-0.772466206145639,-0.0660321773200536,4.059447544901735e-05,53,122
GSE107994,CNTNAP1,-0.8701082062529276,-0.3125596704289526,1.934889923330005e-05,53,122
GSE107994,CNTNAP3,-0.9050467371864952,-0.5180287984403111,1.4251487167753242e-05,53,122
GSE107994,CNTNAP3B,-0.0429406942177051,-0.0113731477081868,0.7927626424685951,53,122
GSE107994,CNTRL,-0.6014384734663594,-0.0557404987715908,0.0013914271794281,53,122
GSE107994,CNTROB,-0.2348585459554004,-0.0166532036704651,0.1882391629615308,53,122
GSE107994,COA5,-0.4288415675271569,-0.0331135845543775,0.0074660871047973,53,122
GSE107994,COASY,1.3164193604459866,0.073436984937131,6.874977172348088e-10,53,122
GSE107994,COBLL1,-1.0998584170266534,-0.5541916288682378,6.944792131903047e-10,53,122
GSE107994,COCH,-1.1423571006321094,-0.6506337656076355,9.282457495718322e-14,53,122
GSE107994,COG1,-1.1106317667423886,-0.0534445287100697,6.770808842430249e-09,53,122
GSE107994,COG2,-1.1007003777959448,-0.0842399810918328,8.153282956006763e-07,53,122
GSE107994,COG3,-0.5110710573283044,-0.0513498268908256,0.0038300915100567,53,122
GSE107994,COG4,0.8696186311493269,0.0448173895026382,1.098141633551004e-05,53,122
GSE107994,COG5,-0.3963877668377077,-0.0447984224858171,0.020725128057056,53,122
GSE107994,COG6,-0.9005349360026512,-0.3259870336716808,1.4934032328792502e-05,53,122
GSE107994,COG7,-0.1121417924140626,-0.0077622234191832,0.463869363507281,53,122
GSE107994,COG8,-0.1213670890865042,-0.0136385138910934,0.44342474079072,53,122
GSE107994,COIL,-0.6781763568640728,-0.0771347637113879,0.0001242899123398,53,122
GSE107994,COL13A1,-0.270428671717846,-0.0992289371820965,0.0739194477914724,53,122
GSE107994,COL17A1,0.8106933817351718,0.3841293450326524,0.0005430773817684,53,122
GSE107994,COL18A1,0.07643670733358,0.0094804179585472,0.6565941690788686,53,122
GSE107994,COL19A1,-0.3353038348181806,-0.1038318916446109,0.013537319384804,53,122
GSE107994,COL5A3,-0.5756568954732925,-0.3273661519228117,0.0007217044007216,53,122
GSE107994,COL6A1,-1.0823989685325393,-0.5623161810950847,1.2139877123347892e-07,53,122
GSE107994,COL6A2,-1.2454926650809617,-0.202641798259858,3.508478978004116e-09,53,122
GSE107994,COL6A3,0.5548353504085587,0.2727599541095089,0.0034177338128264,53,122
GSE107994,COL7A1,0.7514322744022979,0.2259694829613128,9.653245952142524e-05,53,122
GSE107994,COL9A2,-0.4625461492499703,-0.0733537393289545,0.0070780856434514,53,122
GSE107994,COL9A3,0.1341311006905535,0.0737253952190388,0.3995124224363093,53,122
GSE107994,COLQ,-0.499200832280157,-0.0983202790541528,0.0087579419523428,53,122
GSE107994,COMMD1,0.7874419321273153,0.0939212520061976,1.5432195984363914e-05,53,122
GSE107994,COMMD10,-0.4542875215620617,-0.1761283091219336,0.0172890613938479,53,122
GSE107994,COMMD2,-0.5104736648009192,-0.0977493324883604,0.0167352204704646,53,122
GSE107994,COMMD3,0.2722074036474072,0.0327366789173628,0.0828385114893107,53,122
GSE107994,COMMD4,0.6020378428857612,0.0578201338083794,0.0007147836314275,53,122
GSE107994,COMMD5,1.3638395669327534,0.0985381405181446,6.731837825652263e-10,53,122
GSE107994,COMMD6,0.2318536746225705,0.0164881691742952,0.1337387181574673,53,122
GSE107994,COMMD7,0.5194134603801375,0.0339886041598909,0.004097871853757,53,122
GSE107994,COMMD8,-0.3106273561320882,-0.1029368906548979,0.1387202524972104,53,122
GSE107994,COMMD9,1.2105314059039574,0.0815690069676526,3.2280411037595185e-10,53,122
GSE107994,COMT,0.6077096371745387,0.0410186404700128,0.0003096833721777,53,122
GSE107994,COMTD1,0.2900701745293932,0.0461910906486315,0.0855452695373065,53,122
GSE107994,COPA,-0.0061862016363735,-0.0003669426840628,0.9743543293875472,53,122
GSE107994,COPB1,-0.4415354323917151,-0.0660308833448959,0.0268975522177003,53,122
GSE107994,COPB2,0.4166470816050617,0.0227847455311431,0.0338886406155954,53,122
GSE107994,COPE,0.9940198381535048,0.0793769191773097,2.188138492796542e-07,53,122
GSE107994,COPG2,-0.2345808967048556,-0.0537660798403751,0.1848137572904399,53,122
GSE107994,COPS2,-0.2835244931647301,-0.0642538088885142,0.1441359293715733,53,122
GSE107994,COPS3,0.0812675625297216,0.0056116936965171,0.6633774856787782,53,122
GSE107994,COPS4,-0.6850117900067997,-0.0693326441591577,0.0011735825959331,53,122
GSE107994,COPS5,-0.0332696470687899,-0.0021355345310118,0.8643340463403468,53,122
GSE107994,COPS6,0.2100298195825808,0.0121321813643202,0.2251097784692263,53,122
GSE107994,COPS7A,1.1925304340915128,0.0575959754888146,5.942184563698801e-09,53,122
GSE107994,COPS7B,-0.5087636663001677,-0.0281335681826173,0.0038362138105353,53,122
GSE107994,COPS8,-0.9578882434697428,-0.1101256025598158,5.188354899901994e-06,53,122
GSE107994,COPZ1,0.3772066279815232,0.01845516003246,0.0422582184958829,53,122
GSE107994,COPZ2,-0.2106648871594881,-0.1037954259516882,0.2086474596977047,53,122
GSE107994,COQ10A,-1.2476960129362822,-0.2306424675457092,9.49373873831418e-08,53,122
GSE107994,COQ10B,0.3501994471131435,0.0409377959557271,0.0507413247724905,53,122
GSE107994,COQ2,0.772322042207352,0.1132014074972431,3.2498326702861827e-06,53,122
GSE107994,COQ3,-0.3435043840748992,-0.1265454660041818,0.0621377897322911,53,122
GSE107994,COQ4,-0.3632883307284858,-0.0294365384182375,0.0349424827916774,53,122
GSE107994,COQ5,0.1736287912720707,0.0178861793603024,0.3291431682231879,53,122
GSE107994,COQ6,-0.8375722907985192,-0.1000768609356894,5.022630894708306e-05,53,122
GSE107994,COQ7,0.0449875176072397,0.004653976940742,0.7933365263586536,53,122
GSE107994,COQ9,-0.1196226981000167,-0.0059488413487356,0.5003243695556541,53,122
GSE107994,CORO1A,0.9084318239667222,0.0384450217013676,1.501834128026247e-06,53,122
GSE107994,CORO1B,1.612017805084056,0.1206691310150969,3.933062933624878e-15,53,122
GSE107994,CORO1C,0.2638704152533329,0.017279041831713,0.1099238690114947,53,122
GSE107994,CORO2A,-0.3494206958961341,-0.0572645963904396,0.0887939156816481,53,122
GSE107994,CORO2B,-0.4986918644926543,-0.3212813259832553,0.0026884769660591,53,122
GSE107994,CORO6,-0.6079110155353055,-0.2194046932408502,0.0009167888599958,53,122
GSE107994,CORO7,0.5602576023275999,0.0547337444531788,0.0028036612669471,53,122
GSE107994,COTL1,1.2717866653772425,0.0643943721861104,7.216434143908633e-11,53,122
GSE107994,COX10,-0.6433270023788306,-0.079801695819313,0.0014519178182923,53,122
GSE107994,COX11,-1.2588123835172038,-0.1897346976608482,2.4470385287798972e-08,53,122
GSE107994,COX15,1.2628064708263556,0.0757191247314166,1.8571698897107918e-07,53,122
GSE107994,COX17,0.9617770253012964,0.0860586571554158,3.1143538204841213e-07,53,122
GSE107994,COX18,-0.5875179822383259,-0.106487192331925,0.0014725807763139,53,122
GSE107994,COX19,-0.8974842812722157,-0.0521114330620315,9.983904867748489e-06,53,122
GSE107994,COX4I1,0.4974930776604225,0.0304487986402905,0.006972952684463,53,122
GSE107994,COX5A,0.6691651659209626,0.0478633345226566,0.0001476940840446,53,122
GSE107994,COX5B,1.2734532932705858,0.0923205695374704,1.1600809659671223e-09,53,122
GSE107994,COX6A1,0.9287799788007371,0.0896848476376641,2.236901124629905e-07,53,122
GSE107994,COX6B1,1.0150667735501184,0.0810784303125293,4.216831156440813e-07,53,122
GSE107994,COX6C,-0.0587688206841884,-0.0040784903544497,0.723932510447752,53,122
GSE107994,COX7A2,1.306062397642895,0.0887643395498707,2.487791874733746e-10,53,122
GSE107994,COX7A2L,-0.139128809913066,-0.0065294217872402,0.418061485580844,53,122
GSE107994,COX7B,1.4933628444697298,0.1027036781796892,1.1005403868177324e-12,53,122
GSE107994,COX7C,0.2898476391333701,0.0157223455195163,0.0812478732346365,53,122
GSE107994,COX8A,1.1308441051693396,0.1031854896174362,6.664389392032567e-09,53,122
GSE107994,CPA3,-0.0148131974666148,-0.0070867331888615,0.9308275657526832,53,122
GSE107994,CPA5,0.0473747829616848,0.0299315090425796,0.7796692086699021,53,122
GSE107994,CPAMD8,-0.4354290505304407,-0.0976946693462963,0.0238204487076729,53,122
GSE107994,CPD,0.5010169115683559,0.0623741312502938,0.0019705247902615,53,122
GSE107994,CPEB2,0.0672326520443405,0.0140650456421107,0.6638603515469689,53,122
GSE107994,CPEB3,0.3175017473249294,0.1475245106398121,0.0555319126510115,53,122
GSE107994,CPEB4,0.3773640231435395,0.0697438035535564,0.0198032913839717,53,122
GSE107994,CPM,0.3251362488677576,0.0732401991201618,0.059372657624429,53,122
GSE107994,CPNE1,0.5811323871505175,0.0444087358317371,0.0013836600423531,53,122
GSE107994,CPNE2,0.1812116092611637,0.0167933490146108,0.2897240672849681,53,122
GSE107994,CPNE3,-0.0108178941832672,-0.0014075593905711,0.9473298940517096,53,122
GSE107994,CPNE5,0.3038508074808007,0.0373928277940502,0.0811113260066566,53,122
GSE107994,CPNE7,-0.4145388025081477,-0.199453161576955,0.0136007770025575,53,122
GSE107994,CPNE8,-0.0098171779195525,-0.0048920045660015,0.9534335942636154,53,122
GSE107994,CPOX,-0.9103432055303912,-0.2124179324463888,2.48934422472476e-05,53,122
GSE107994,CPPED1,0.0218559136514917,0.001307697507018,0.8857126150459954,53,122
GSE107994,CPSF1,-0.3992391032823907,-0.0280777907342448,0.0242462839205427,53,122
GSE107994,CPSF2,0.6196789903708874,0.0351155780639085,0.0002731731269331,53,122
GSE107994,CPSF3,0.6179762732833514,0.0441182001874129,0.0001710395456837,53,122
GSE107994,CPSF4,0.0560005266332627,0.0037019422896702,0.7453014379469227,53,122
GSE107994,CPSF6,-0.9531318011510368,-0.081556579461044,1.2361656198172411e-05,53,122
GSE107994,CPSF7,-0.5887613134673508,-0.0256158108207822,0.0006191104705497,53,122
GSE107994,CPT1A,-0.2104253628192923,-0.0214048709667755,0.2086330951313234,53,122
GSE107994,CPT1B,0.4621744763200709,0.2153583981259248,0.0067422002236616,53,122
GSE107994,CPT2,0.4331161684997361,0.0311000408645583,0.021813324180716,53,122
GSE107994,CPVL,1.108110334200782,0.098640901889202,6.3436351713496995e-09,53,122
GSE107994,CR1,0.589561233198581,0.0774575348164994,0.0009174421744313,53,122
GSE107994,CR1L,0.4348029435646425,0.2414551414446976,0.01518248500959,53,122
GSE107994,CR2,-1.2303618684096485,-0.6414504346460053,2.3216033417967892e-09,53,122
GSE107994,CRABP2,0.3204229686805416,0.1542331818257408,0.0742090650765008,53,122
GSE107994,CRADD,0.3926112749943822,0.0471188302453655,0.0299878124661835,53,122
GSE107994,CRAT,1.0971190975841,0.1353137190460454,1.1252235555674819e-10,53,122
GSE107994,CRBN,-0.1592982374998432,-0.0117972162928374,0.3661756244327169,53,122
GSE107994,CRCP,-0.2987986845094774,-0.0185609662562402,0.1110613843333476,53,122
GSE107994,CREB1,-0.2606669902838479,-0.0216172584170419,0.0897063933470407,53,122
GSE107994,CREB3,0.6031027500837025,0.0488440696431302,0.0007277919019723,53,122
GSE107994,CREB3L2,0.6842778902654175,0.0531861949239806,2.296747541779686e-05,53,122
GSE107994,CREB3L4,-0.6993121092064348,-0.1109872635361284,0.0005604393089254,53,122
GSE107994,CREB5,0.90969098009951,0.1327403944891001,2.238416777060199e-07,53,122
GSE107994,CREBBP,0.1008691806636043,0.0059001529045334,0.5390149056148434,53,122
GSE107994,CREBL2,-0.4664619537481989,-0.0401366226221031,0.0072811804305081,53,122
GSE107994,CREBZF,-1.246223015165709,-0.2041798833012564,7.922910601033594e-09,53,122
GSE107994,CREG1,1.4171946291274051,0.1569049811455789,3.7323565472852097e-13,53,122
GSE107994,CRELD1,-0.0390672456345022,-0.0029726722898595,0.8264858938161241,53,122
GSE107994,CRELD2,-0.2351808612426005,-0.0187051182421957,0.1398252409809279,53,122
GSE107994,CREM,0.5067959428507551,0.0975995083075893,0.0062858556049942,53,122
GSE107994,CRIM1,-0.5869822249739415,-0.2754143284859178,6.126966286153461e-05,53,122
GSE107994,CRIP1,-0.6331972306898974,-0.0940619083225366,0.0006050953039393,53,122
GSE107994,CRIP2,-0.9957721943723388,-0.2874039397782209,1.8383414516551115e-06,53,122
GSE107994,CRIP3,-0.3840465172329201,-0.1248501609513768,0.026516871083676,53,122
GSE107994,CRIPT,0.5974429628354755,0.1085216593060909,0.0011408900186579,53,122
GSE107994,CRISP3,0.7038839874711066,0.482130342916903,7.467845331184981e-05,53,122
GSE107994,CRISPLD2,1.151188832576761,0.1619528689429352,3.692286030360735e-12,53,122
GSE107994,CRK,0.6167300840008331,0.0502920747191613,0.0005990100431547,53,122
GSE107994,CRKL,-0.4601209089399182,-0.0333392964231666,0.0168580464520064,53,122
GSE107994,CRLF3,-0.6061442073988447,-0.085936794625741,0.0023021069242555,53,122
GSE107994,CRLS1,0.1126057884460107,0.0134001355005888,0.4853623562660141,53,122
GSE107994,CRNKL1,0.914078770289386,0.0572275978154186,8.284969408812751e-07,53,122
GSE107994,CROCC,-1.084908031391569,-0.1029402261293666,1.1871264421784634e-08,53,122
GSE107994,CROCCP2,-0.947913040346076,-0.1347356432342357,1.0196596389151096e-05,53,122
GSE107994,CROCCP3,-0.9519750509263564,-0.2434456400625353,6.468595164750192e-06,53,122
GSE107994,CROT,-1.309368728602172,-0.3721067914969587,8.752995510313478e-08,53,122
GSE107994,CRTAM,-0.8751726732981091,-0.2489723913912014,8.599127057071301e-05,53,122
GSE107994,CRTAP,0.7259851384063598,0.0395081820365414,6.354269796410297e-05,53,122
GSE107994,CRTC1,-0.4634191734120583,-0.0360837645198963,0.0067069526912053,53,122
GSE107994,CRTC2,0.7422131037718069,0.0359807248860657,2.847827613364641e-05,53,122
GSE107994,CRTC3,-1.4961532608483823,-0.1104971044439873,8.381494390665185e-10,53,122
GSE107994,CRY1,-1.2563153967725682,-0.4966598571257734,3.431629620741755e-08,53,122
GSE107994,CRY2,-1.158937841556669,-0.0635089757287965,8.479121636778571e-09,53,122
GSE107994,CRYBB2P1,-0.4076433256969905,-0.0699006034485085,0.0322137522104161,53,122
GSE107994,CRYGS,-0.5069830578529478,-0.0945677075197586,0.0055946432424704,53,122
