gene,posterior_mean,posterior_sd,ci95_low,ci95_high,post_prob_positive,tau2,n_cohorts,posterior_abs_mean
BRPF1,-0.49522442809810935,0.5482359335659999,-1.569766857887469,0.5793180016912505,0.1831819404446332,0.5943019346349689,2,0.49522442809810935
BTLA,-0.4621717341792686,0.511396488264042,-1.464508851176791,0.5401653828182538,0.1830654637018168,0.5162296998940208,2,0.4621717341792686
NET1,-0.417233477683279,0.4616199408683847,-1.322008561785313,0.487541606418755,0.18303845231733257,0.4193634395519108,2,0.417233477683279
SLC39A10,-0.48333158533820003,0.5345323479958929,-1.5310149874101502,0.56435181673375,0.18294099240971035,0.5646264256885295,2,0.48333158533820003
SEL1L3,-0.5315070800438362,0.587537541749515,-1.6830806618728855,0.6200665017852132,0.1828293681696168,0.6835771172904268,2,0.5315070800438362
CELSR3,-0.5368986695062862,0.5933829393459549,-1.6999292306243579,0.6261318916117854,0.1827830925083631,0.697382981716968,2,0.5368986695062862
ELK4,-0.48736605288991125,0.5386284393393498,-1.5430777939950369,0.5683456882152143,0.18277827772762156,0.5734179221776455,2,0.48736605288991125
TXLNG,-0.4630905210152755,0.5116367829068432,-1.465898615512688,0.5397175734821372,0.18270202905371768,0.5167213565064285,2,0.4630905210152755
GSTM4,-0.304509401226952,0.33617187153591854,-0.9634062694373523,0.35438746698344825,0.1825169866328537,0.21920311959916677,2,0.304509401226952
SNIP1,-0.20112532081045784,0.2220101410809464,-0.6362651973291128,0.2340145557081971,0.18248684112257202,0.09176413096277757,2,0.20112532081045784
RECK,-0.5585510755075338,0.6160573370131547,-1.766023456053317,0.6489213050382494,0.18229480071725646,0.7522295146040884,2,0.5585510755075338
CDK9,-0.1499310762394505,0.16533259582522158,-0.47398296405688484,0.17412081157798381,0.18224432330480267,0.04786691063078402,2,0.1499310762394505
RPL8,-0.2638886592878778,0.29085613821510753,-0.8339666901894887,0.306189371613733,0.18212873566746612,0.16237648586882544,2,0.2638886592878778
MLH1,-0.3636857579175312,0.4008007332960453,-1.14925519517778,0.42188367934271764,0.18209820040599783,0.31446090137464566,2,0.3636857579175312
DNAJC21,-0.350220034205044,0.3856449659041954,-1.106084167377267,0.405644098967179,0.18190184552733907,0.2906228331594329,2,0.350220034205044
NCK1,-0.47989047618162406,0.5281182934782163,-1.5150023313989278,0.5552213790356797,0.18175955950216,0.5509946801881983,2,0.47989047618162406
ANK3,-0.5096968048733383,0.5609016213830549,-1.609063982784126,0.5896703730374493,0.18175166269899196,0.6223978229656504,2,0.5096968048733383
RPL38,-0.25598068486255177,0.2814876854199777,-0.807696548285708,0.2957351785606045,0.1815734627375613,0.1516530273931581,2,0.25598068486255177
EID2,-0.46108546922453064,0.5067892717439905,-1.454392441842752,0.5322215033936907,0.18145952715699493,0.5068477384956738,2,0.46108546922453064
ORM1,-0.19846327801595523,0.21772222549377943,-0.6251988399837629,0.22827228395185242,0.1810045400009203,0.08799355838729249,2,0.19846327801595523
SLC30A5,-0.33255668383046316,0.3648220854887062,-1.0476079713883273,0.382494603727401,0.1810005807178096,0.2593695491289989,2,0.33255668383046316
R3HCC1,-0.20883638799070395,0.2287942442361208,-0.6572731066935007,0.23960033071209283,0.18068191416997847,0.09788000643674294,2,0.20883638799070395
SCAF4,-0.5601544875834221,0.6136358695724523,-1.7628807919454286,0.6425718167785843,0.1806620113068485,0.7462742033420539,2,0.5601544875834221
NHS,-0.40061476327591933,0.438127880428737,-1.259345408916244,0.4581158823644052,0.1802589680865283,0.3770898981224799,2,0.40061476327591933
APBA2,-0.7424322631297327,0.8103462380384026,-2.330710889685002,0.8458463634255364,0.17978325482722174,1.306497594214309,2,0.7424322631297327
DUSP16,-0.6524001918327869,0.7119265822612949,-2.047776293064925,0.7429759093993511,0.1797320025762772,1.0068547381418718,2,0.6524001918327869
TIAM2,-0.40977739235416466,0.4471477605010324,-1.2861870029361882,0.46663221822785883,0.1797220104765826,0.3930599299216117,2,0.40977739235416466
NUP155,-0.4267746695922744,0.46568753734513113,-1.3395222427887314,0.48597290360418266,0.17971809144707568,0.42690721443191315,2,0.4267746695922744
AHCYL2,-0.4325469710786757,0.4718048256086916,-1.357284429271711,0.49219048711435975,0.17962577755812903,0.4383769631587688,2,0.4325469710786757
PID1,-0.2192395890123554,0.2391318881387474,-0.6879380897643003,0.24945891173958945,0.17961991936045008,0.107553516691181,2,0.2192395890123554
ANKK1,-0.20798021600906053,0.22678304991747206,-0.6524749938473058,0.23651456182918468,0.17954803061876284,0.0960477075155188,2,0.20798021600906053
DHODH,-0.436414177352116,0.4755037872689032,-1.3684016003991661,0.49557324569493416,0.17936355230751977,0.44538503666264256,2,0.436414177352116
INCENP,-0.4624930526921275,0.5037612835810743,-1.449865168511033,0.5248790631267781,0.17928854769555846,0.5007278972357848,2,0.4624930526921275
WDR75,-0.3989572224614246,0.4345102456389099,-1.250597303913688,0.4526828589908387,0.1792631589605752,0.37077617980377364,2,0.3989572224614246
OTUD7A,-0.39552794279071,0.430525906004295,-1.2393587185591284,0.44830283297770823,0.17912395023252592,0.36388304494970675,2,0.39552794279071
BMP1,-0.08131503652701941,0.08849560336081147,-0.2547664191142099,0.09213634606017107,0.17908450143049004,0.008915975031007045,2,0.08131503652701941
MRPL2,-0.16003613190552554,0.1740981395697033,-0.501268485462144,0.18119622165109292,0.1789877929096066,0.053815286317861984,2,0.16003613190552554
IMPACT,-0.2507253877146212,0.27262361808396457,-0.7850676791591917,0.28361690372994935,0.17887105941441045,0.14183018233675532,2,0.2507253877146212
MFSD6,-0.4599289002226319,0.5000957010472992,-1.4401164742753383,0.5202586738300745,0.17886954055246945,0.49336849176528147,2,0.4599289002226319
CASP6,-0.4851106505331232,0.5274748792278278,-1.5189614138196657,0.5487401127534192,0.1788687382325953,0.5496363182109129,2,0.4851106505331232
ZNF587,-0.1524868896424046,0.165789604041134,-0.4774345135630272,0.172460734278218,0.178848711517463,0.04816943758833397,2,0.1524868896424046
PMS1,-0.340254021142853,0.36991696862813184,-1.0652912796539915,0.3847832373682854,0.1788355379050695,0.26685624149622933,2,0.340254021142853
NCL,-0.6205616506291267,0.6745408897948336,-1.9426617946270006,0.7015384933687472,0.1787925649479551,0.9031867838348793,2,0.6205616506291267
ZNF138,-0.4372289569036993,0.47520496349930114,-1.3686306853623296,0.49417277155493095,0.17876417221241508,0.4448168513517964,2,0.4372289569036993
PCYOX1,-0.28732152853578863,0.31221313974994985,-0.8992592824456903,0.32461622537411305,0.1787148852423734,0.1881350248423501,2,0.28732152853578863
PAQR3,-0.24220369849218767,0.2628823571181147,-0.7574531184436925,0.27304572145931705,0.1784368017925716,0.1313978022407764,2,0.24220369849218767
PHTF2,-0.22419419050773007,0.24327730669296996,-0.7010177116259512,0.2526293306104911,0.17837954195817052,0.11155272809875541,2,0.22419419050773007
RIOK2,-0.3773663066009556,0.40935260603842377,-1.1796974144362662,0.424964801234355,0.17830047594267,0.328317399022615,2,0.3773663066009556
KALRN,-0.3169142370850206,0.3436267464743124,-0.9904226601746728,0.3565941860046317,0.17819570203616553,0.22933851254884235,2,0.3169142370850206
DDX50,-0.5990643989955471,0.6495374104250895,-1.8721577234287226,0.6740289254376284,0.17818764446790358,0.8369737613644092,2,0.5990643989955471
ZNF398,-0.51262203679211,0.5557895327200146,-1.6019695209233387,0.5767254473391187,0.1781779175014494,0.6109806108468321,2,0.51262203679211
WNT10A,-0.5407541105558952,0.5858962074207439,-1.6891106771005533,0.6076024559887628,0.17801609483369035,0.6797251331331798,2,0.5407541105558952
HERC1,-0.5670366748960552,0.6143170377904267,-1.7710980689652915,0.6370247191731809,0.1779942505935711,0.7479470846959965,2,0.5670366748960552
EPC1,-0.2650455295276454,0.286952877370598,-0.8274731691740175,0.29738211011872673,0.1778329210067654,0.15786600708691945,2,0.2650455295276454
ZNF444,-0.2471275868642319,0.2670137303102163,-0.7704744982722558,0.27621932454379206,0.17734673089699682,0.13577592500162144,2,0.2471275868642319
RAB40C,-0.23910408235020636,0.2582129940750336,-0.7452015507372722,0.26699338603685957,0.1772241475524527,0.12653176139803846,2,0.23910408235020636
HAUS2,-0.34261570158482707,0.3699007473436305,-1.0676211663783428,0.3823897632086887,0.17716145400558292,0.26683224030456437,2,0.34261570158482707
THUMPD1,-0.405707361784123,0.4379999945300078,-1.2641873510629382,0.4527726274946923,0.17715218473142702,0.3768658111991789,2,0.405707361784123
PDE4DIP,-0.5944354661004507,0.64166551171591,-1.8520998690636343,0.6632289368627329,0.1771204742719859,0.8166453602508305,2,0.5944354661004507
POPDC2,-0.15357069546373964,0.16572769717660527,-0.47839698192988594,0.17125559100240667,0.17705551409313625,0.04812840795575367,2,0.15357069546373964
HGSNAT,-0.5959537721238285,0.6430514531065792,-1.8563346202127238,0.6644270759650667,0.17702581798264955,0.8202064386290714,2,0.5959537721238285
GOLGA6L9,-0.24878522797576058,0.2683807278150896,-0.7748114544933362,0.277240998541815,0.1769668526359991,0.1372396028197556,2,0.24878522797576058
C1ORF115,-0.4005616179585591,0.4320140265058459,-1.247309109910017,0.44618587399289883,0.1769124253064307,0.36645014876044385,2,0.4005616179585591
HSPD1,-0.40804122975380175,0.4400660108868956,-1.270570611092117,0.4544881515845136,0.17690425938703852,0.38049397851786276,2,0.40804122975380175
HEATR5B,-0.4772991044415732,0.5145067033623373,-1.4857322430317543,0.5311340341486078,0.17678602355650969,0.5226112306362439,2,0.4772991044415732
ZBTB41,-0.22764058821937525,0.24524509852403742,-0.7083209813264886,0.25303980488773814,0.17664759498923388,0.11347518223515432,2,0.22764058821937525
PHF13,-0.41599633206606246,0.44768722882691653,-1.2934633005668188,0.4614706364346939,0.17638962250462514,0.3940253927530032,2,0.41599633206606246
ZSWIM5,-0.34153865503537034,0.36749123566510333,-1.0618214769389729,0.37874416686823215,0.17634634085259138,0.26327879046590014,2,0.34153865503537034
PRKCA,-0.49609381921524376,0.5337751461067707,-1.5422931055845144,0.5501054671540269,0.17633936181435017,0.5630085829168449,2,0.49609381921524376
BICD1,-0.5225357460054572,0.5621911012990506,-1.6244303045515962,0.5793588125406819,0.17632463339735838,0.6252942249948399,2,0.5225357460054572
ID3,-0.8277739773215662,0.8904939872923794,-2.57314219241463,0.9175942377714974,0.17629761558342494,1.5791344644181435,2,0.8277739773215662
RBM12B,-0.36225018176363466,0.3896160453608701,-1.12589763067094,0.40139726714367063,0.17624717047843813,0.2967799951368587,2,0.36225018176363466
ADD3,-0.4519091222488352,0.4856224763554443,-1.4037291759055062,0.49991093140783566,0.17603620021967753,0.46483559974770516,2,0.4519091222488352
PREPL,-0.3876441048742849,0.4163857280988202,-1.2037601319479725,0.42847192219940267,0.17593361982520023,0.3399323126219107,2,0.3876441048742849
TMEM209,-0.5753251673946715,0.617676819804278,-1.7859717342110564,0.6353213994217133,0.17581456497223563,0.756225528558101,2,0.5753251673946715
ZBTB10,-0.5114911924663463,0.549069106048411,-1.5876666403212318,0.5646842553885392,0.17578180452997866,0.5961304171345295,2,0.5114911924663463
CSNK2A1,-0.5173055743774257,0.5550272544370634,-1.60515899307407,0.5705478443192185,0.1756588710032715,0.6092871133131762,2,0.5173055743774257
NDUFA5,-0.07468366451614102,0.08010567829241884,-0.23169079396928194,0.0823234649369999,0.17558707551335717,0.006103928436308814,2,0.07468366451614102
LRCH1,-0.47690271707591153,0.5113055393969138,-1.4790615742938624,0.5252561401420395,0.17548338170467026,0.5160436735521179,2,0.47690271707591153
DNAJC16,-0.3073855482527847,0.32953529419357774,-0.9532747248721971,0.3385036283666277,0.1754655181385893,0.21036730761830452,2,0.3073855482527847
SMC6,-0.33028288447323906,0.3540189143911934,-1.024159956679978,0.36359418773349994,0.17542220812910858,0.24383831186406466,2,0.33028288447323906
ESF1,-0.40700846163612986,0.4360080420712696,-1.2615842240958182,0.4475673008235585,0.17528392134504278,0.37338387575092497,2,0.40700846163612986
CPSF6,-0.46083479700651,0.4934216411971167,-1.4279412137528587,0.5062716197398387,0.1751629319564591,0.48010697057704665,2,0.46083479700651
UBR7,-0.36275392386000066,0.388389489105876,-1.1239973225075177,0.39848947478751634,0.17515318098002325,0.29487148575085426,2,0.36275392386000066
ALDH1B1,-0.5978086058923336,0.6398922940192489,-1.8519975021700614,0.656380290385394,0.17509181464801665,0.8121004066105262,2,0.5978086058923336
ZNF766,-0.12100672238833841,0.12937533411353536,-0.37458237725086774,0.13256893247419088,0.17481293038232143,0.026687396033920077,2,0.12100672238833841
ZNF107,-0.3431620484554588,0.3668686197077611,-1.0622245430826704,0.37590044617175294,0.17479591382361875,0.2623643576637471,2,0.3431620484554588
ZBED5,-0.2231709757778495,0.23856023160887846,-0.6907490297312513,0.2444070781755523,0.17476763144717067,0.10700741683351808,2,0.2231709757778495
CAMK1,-0.4394590080267521,0.469323328775174,-1.359332732426093,0.4804147163725889,0.17454205966888608,0.4337061794902437,2,0.4394590080267521
NAA16,-0.6129181937824792,0.6545079367068626,-1.89575374972793,0.6699173621629715,0.17451910672934223,0.849937322567431,2,0.6129181937824792
MAN1A2,-0.5329476430239392,0.5687990172023224,-1.647793716740491,0.5818984306926128,0.17438698229504795,0.6402411550610453,2,0.5329476430239392
ATP8A1,-0.402199868698049,0.4292423749081609,-1.2435149235180445,0.43911518612194633,0.17437942072051466,0.3616759862477316,2,0.402199868698049
BYSL,-0.2047239972853234,0.21846011564238887,-0.6329058239444055,0.22345782937375877,0.1743476478313133,0.08863717990796136,2,0.2047239972853234
EID1,-0.4379160474254766,0.46713059334087326,-1.3534920103735881,0.47765991552263504,0.1742611043327436,0.42959941446612315,2,0.4379160474254766
SPTAN1,-0.5811681446625243,0.6197278450371221,-1.7958347209352836,0.633498431610235,0.17417883761632147,0.7613014142482158,2,0.5811681446625243
LRRC41,-0.0540677861342402,0.0576390417704235,-0.16704030800427025,0.05890473573578985,0.17411166235258996,0.0,2,0.0540677861342402
YBEY,-0.10568768890281321,0.11261699028186256,-0.3264169898552638,0.11504161204963739,0.17400141332719893,0.01858835490951366,2,0.10568768890281321
KCTD10,-0.25199190455482434,0.2684357795661178,-0.7781260325044153,0.27414222339476657,0.17393164644329184,0.13729870468302377,2,0.25199190455482434
ZNF121,-0.4790820090765657,0.5099121655840763,-1.4785098536213552,0.5203458354682238,0.17372721889343734,0.513197810458976,2,0.4790820090765657
TCERG1,-0.5673478843083652,0.6038231392965588,-1.7508412373296205,0.61614546871289,0.17371323112295184,0.7223810633038041,2,0.5673478843083652
GTPBP8,-0.3959040954453106,0.4213397563230679,-1.2217300178385235,0.4299218269479025,0.1737033135630564,0.3482324607807343,2,0.3959040954453106
BTRC,-0.5277162016752515,0.56140755105296,-1.628075001739053,0.5726425983885501,0.17361193084296456,0.623533438449225,2,0.5277162016752515
PPP3CB,-0.19855191500817662,0.21110784434750732,-0.612323289929291,0.2152194599129377,0.1734745186367505,0.08232149575718942,2,0.19855191500817662
LANCL1,-0.5238854243017076,0.5564055954026702,-1.614440391290941,0.566669542687526,0.17321074044453894,0.6123509702527135,2,0.5238854243017076
MRPL22,-0.05828206904749036,0.06187684532273516,-0.17956068588005125,0.06299654778507055,0.17312080941775276,0.0009900561327581688,2,0.05828206904749036
RASA3,-0.7221480055874232,0.7666325271415807,-2.2247477587849214,0.780451747610075,0.17310294320663722,1.1686265168097123,2,0.7221480055874232
THAP4,-0.21671648236174051,0.2300233821765557,-0.6675623114277898,0.23412934670430868,0.17305797677930884,0.09900778109613227,2,0.21671648236174051
THUMPD3,-0.38312767178592044,0.40649247750745326,-1.1798529277005287,0.41359758412868797,0.1729629978672872,0.3236506074411997,2,0.38312767178592044
MVD,-0.2639915150289145,0.2800664250253149,-0.8129217080785317,0.2849386780207027,0.17294194520167178,0.15005687741816842,2,0.2639915150289145
MGA,-0.6449518008253806,0.6841571680875568,-1.9858998502769918,0.6959962486262307,0.17291836885122497,0.9293179832465587,2,0.6449518008253806
PTPRK,-0.2670666793302797,0.2832644742708096,-0.8222650489010666,0.2881316902405071,0.1728871512711923,0.15365982066280684,2,0.2670666793302797
MTRR,-0.4877801801863362,0.5173324203620184,-1.5017517240958922,0.5261913637232198,0.17287223675599783,0.5284425759381429,2,0.4877801801863362
CD101,-0.2507101777609442,0.2658356498410641,-0.7717480514494298,0.27032769592754147,0.17281432340573383,0.1345205229998467,2,0.2507101777609442
DMWD,-0.10322054466980618,0.10944448693584281,-0.31773173906405805,0.11129064972444572,0.1728068190996352,0.01718221862773968,2,0.10322054466980618
ANAPC1,-0.5919747296711912,0.6276595366621445,-1.8221874215289944,0.6382379621866119,0.17280305441557336,0.781089157980915,2,0.5919747296711912
ZZZ3,-0.56945997113537,0.6036183833565848,-1.752552002514276,0.6136320602435362,0.17273546596673683,0.7218866028047238,2,0.56945997113537
SEH1L,-0.4597036930543986,0.487180777501414,-1.41457801695717,0.49517063084837276,0.17268709260776582,0.46786742388058783,2,0.4597036930543986
GLO1,-0.3339421734595528,0.3534922438412848,-1.026786971388471,0.3589026244693654,0.17240743656161356,0.24309307596904015,2,0.3339421734595528
WARS2,-0.16992890671559677,0.17987561662088625,-0.5224851152925338,0.18262730186134027,0.1724054441139969,0.05790415079426204,2,0.16992890671559677
